track_ids,danergy,acousticness,instrumentalness,valence,loudness,tempo,duration_secs
4KFM3A5QF2IMcc6nHsu3Wp,0.5105,0.396,1.05e-05,0.647,-17.707,102.013,267.267
3cfOd4CMv2snFaKAnMdnvK,0.7989999999999999,0.0395,0.0,0.776,-5.881,104.019,200.373
2JAf4C2jcUAGixxywJEUvm,0.8554999999999999,0.498,0.0,0.967,-4.756,123.284,206.413
0UVIXwqfTjefBbDyY60MWB,0.7805,0.0147,0.0,0.83,-4.667,123.716,150.773
0IF0vGwaJQ8ZCh0QxhW6OV,0.7885,0.637,0.0,0.757,-2.937,124.944,233.0
7wCH9DbgRs7ujHeqNy6oAS,0.539,0.45,0.0,0.642,-7.119,133.758,212.56
0lKsSpY9PpHFcg7bb37U7G,0.683,0.0869,0.0,0.584,-4.131,125.94,172.907
5eQtR62IZ8P8qZM2pSD9Ip,0.5954999999999999,0.232,0.0,0.529,-4.806,85.984,283.0
477uFn72G9TmZ5ouu23rMZ,0.6775,0.374,3.42e-06,0.974,-10.635,111.594,363.573
6j6bTAiW0oEfLlAjmRNcbb,0.3895,0.0286,0.0,0.33,-9.996,81.993,224.72
4faFAhOflLzhfJECveRwva,0.7235,0.033,0.0,0.858,-3.152,171.79,226.64
2yARskwKoNDTbL61y3qqjy,0.6659999999999999,0.194,2.6e-06,0.787,-5.948,75.824,215.12
30cSNer6TV8x2utjULVeQ5,0.674,0.004,5.07e-05,0.527,-4.905,137.046,238.92
4TsmezEQVSZNNPv5RJ65Ov,0.7095,0.000155,0.00077,0.498,-8.415,99.019,246.96
1bLG2x4ePXBr6TXFBOmXRk,0.7424999999999999,0.0271,0.00256,0.562,-4.981,128.023,215.76
0aUWfpD3PlSv3FTTKcT2rN,0.5489999999999999,0.0476,0.0,0.227,-4.799,180.158,243.093
2GLqM8YTSdpaQ58NrMe274,0.4565,0.417,0.000376,0.312,-10.002,134.867,350.84
6BD1X1PeV5UzYUdiVaD2yL,0.713,0.434,1.1e-06,0.641,-7.717,130.109,243.267
4EiZBnBOWr1RVsDew9zYOX,0.7015,0.119,7.69e-06,0.676,-5.598,129.012,266.32
54oAT2kAmUkmIpKe445pn1,0.3965,0.9,0.000234,0.269,-12.054,100.036,227.013
1VQozjsttylAZVgi7jpDlT,0.681,0.00167,0.0,0.561,-3.82,98.285,211.427
5hOTdKV507VFMG0vp4O2Wb,0.754,0.00152,0.0,0.827,-2.647,135.52,193.52
12fPYntS7MBJKdZkF4Juzm,0.851,0.00106,0.0,0.963,-3.366,128.926,192.227
70OTIpw8x8UXUsuCHW9i1i,0.717,0.0997,0.0,0.606,-5.576,138.098,192.107
5ZcmP16SFTTgHT7WyZYWNQ,0.7045,0.0373,1.72e-06,0.66,-4.046,143.246,266.707
6p0jnwYfrpov7CJG5Ucyzp,0.715,0.064,1.57e-06,0.482,-5.222,119.997,255.653
6pf9datdAtxQj4EU8UYHSx,0.544,0.0488,0.0,0.66,-4.669,199.246,167.693
0qAMjeQFyd1qD0LDiV8gWp,0.767,0.328,0.0,0.917,-7.788,104.833,172.373
4A9E08l34BkPsCDAmOpHxb,0.5925,0.485,0.0,0.369,-5.368,80.039,214.56
09CtPGIpYB4BrO8qb1RGsF,0.7070000000000001,0.0797,0.0,0.41,-3.669,99.945,200.787
0n8ob8S72lvznoVfiwz4qL,0.586,0.0342,6.59e-06,0.193,-5.053,139.42,242.52
1atxtvAHagXDZYTuUWAoEC,0.601,0.204,0.0,0.337,-6.445,148.15,280.96
4FEAmHZ3UXRAzP5354CErS,0.7115,0.157,0.0,0.753,-5.685,85.125,219.507
4MymCsjbOkhuP2kWNSZgLo,0.6535,0.383,8.59e-05,0.645,-5.654,94.693,168.973
58CrldAc1Z5WIBozT1NMJH,0.3005,0.929,0.0,0.36,-14.001,67.011,281.467
6BUZX2MNhJs0p13ezYtOLp,0.75,0.0218,0.0,0.362,-5.096,97.084,225.533
1TfqLAPs4K3s2rJMoCokcS,0.7015,0.225,0.0,0.875,-7.498,125.135,216.933
05zCw24BdvZKGeC5NXowVe,0.6765,0.43,4.66e-05,0.881,-7.062,119.632,252.373
2RlgNHKcydI9sayD2Df2xp,0.363,0.652,3.72e-06,0.477,-10.054,177.784,303.373
40riOy7x9W7GXjyGp4pjAv,0.5435,0.00574,0.000494,0.609,-9.484,147.125,391.376
2TjnCxxQRYn56Ye8gkUKiW,0.226,0.946,0.000222,0.18,-12.749,60.3,213.713
608xszaAxVh4m7NcKJiAbF,0.6305000000000001,0.0603,0.0789,0.765,-10.385,110.061,291.686
4yugZvBYaoREkJKtbG08Qr,0.6225,0.343,4.95e-06,0.74,-10.39,139.191,211.578
02BsTeJE4q5gWOTt58ur5U,0.5265,0.69,0.145,0.49,-12.397,85.094,295.05
6gXrEUzibufX9xYPk3HD5p,0.7110000000000001,0.0966,6.94e-05,0.883,-7.246,109.535,286.22
5lQKRR3MdJLtAwNBiT8Cq0,0.671,0.203,0.0271,0.867,-9.754,132.68,381.999
4EFkvOhgAmlHEfDfvfSoh5,0.792,0.0173,0.0137,0.53,-6.208,131.697,212.853
3O9zeBmAi5JRBMSpIQGx2v,0.76,0.0159,0.0,0.778,-5.405,125.472,217.693
0RnMlQJGwZXwoUcVCkN6Nv,0.352,0.548,0.0242,0.577,-18.281,189.268,179.933
4bltr2sgQOeU13onNoHUTc,0.48550000000000004,0.138,9.45e-06,0.514,-13.111,83.151,234.467
30TAqC5wzM0CbUDt4Hdr6j,0.496,0.287,4.01e-05,0.121,-9.267,90.924,293.733
4uCbetXW9LStYPUjCpBVp9,0.4735,0.545,1.25e-06,0.561,-11.454,77.583,199.267
4yQw7FR9lcvL6RHtegbJBh,0.6585000000000001,0.251,0.0,0.926,-10.817,110.051,139.733
4iu5Eu0fB9xMkVrBr9Kph4,0.348,0.589,6.51e-05,0.411,-14.496,76.943,213.373
1W4c3lEi67BG5Ev7CgYqNi,0.585,0.00572,0.000845,0.407,-4.455,151.93,214.067
2x0supcZhd6NEH1nem9DnR,0.5,0.453,0.0,0.467,-8.786,127.671,213.267
60VcYHxoyOdZyFb1EaKJdN,0.718,0.226,0.00335,0.953,-8.773,144.376,274.893
2fx1hkMHTVdDim274rwoPa,0.757,0.678,0.00197,0.948,-7.403,92.31,212.8
5MoDQWMDMaAGDEiWsJfeCi,0.442,0.525,0.0,0.4,-7.239,78.988,238.027
3jYRpwbctfqB77uU7T7K3U,0.553,0.0229,0.000219,0.933,-8.604,131.011,279.333
7rPLZ8Krm6CZIbraFUlnWZ,0.2525,0.91,0.000633,0.0997,-10.647,72.416,212.04
0kLLthAD6xWYsLdg2maf5O,0.7789999999999999,0.188,0.183,0.737,-7.076,105.896,225.6
1tsWNtWxi7SVydMm2G1W6Z,0.727,0.236,0.0,0.831,-4.509,109.252,180.587
5RgFlk1fcClZd0Y4SGYhqH,0.308,0.797,0.000473,0.384,-11.996,176.631,201.373
4tRS4DFwslGYlFNNACiwRN,0.3595,0.97,1.38e-05,0.225,-12.221,74.04,175.48
7HgpYzYrBLbBLyInU2FaPY,0.55,0.0553,5.04e-05,0.334,-5.772,160.094,329.6
2BHpfgnikV4gvozw0yCGkQ,0.7070000000000001,0.00379,0.000653,0.963,-3.673,103.922,187.6
5Th6EdNVhxp0TPX41ZLZk6,0.6635,0.0118,4.95e-05,0.896,-6.403,162.477,212.707
3lGBRoe3c6oV398Xwgf7c7,0.7885,0.181,0.00204,0.969,-5.803,96.674,280.267
2WI0hPlzHkaq13kc5KyY15,0.72,0.0292,0.0,0.798,-3.471,131.95,174.667
22PMfvdz35fFKYnJyMn077,0.726,0.332,0.0,0.481,-4.848,144.926,230.12
7Ewz6bJ97vUqk5HdkvguFQ,0.4855,0.0465,0.0,0.335,-7.315,140.059,243.36
2LQktBKYD12TpS38YOZJH4,0.49550000000000005,0.554,5.62e-06,0.151,-8.347,67.004,353.427
4alHo6RGd0D3OUbTPExTHN,0.599,0.0152,6.4e-05,0.69,-9.307,127.224,225.627
7BvuV4c1BGhaRapcXvRu5z,0.742,0.141,0.0136,0.966,-9.335,133.924,185.026
3PnEn4pp5hZ7KovNzLGP3o,0.6255,0.0585,0.0,0.819,-5.768,100.154,209.813
63bc4JoI436mExBDiMSbos,0.6910000000000001,0.136,0.0,0.616,-5.3,186.045,241.507
1OO2Fp9PsnaayiekeXuGJX,0.6015,0.616,0.0,0.757,-9.738,73.131,278.0
0bqZnsPz4klg5TuWGcKb34,0.5485,0.725,0.00617,0.806,-12.82,80.557,200.147
6mYrhCAGWzTdF8QnKuchXM,0.6165,0.243,0.0,0.504,-10.365,108.329,239.827
3AJwUDP919kvQ9QcozQPxg,0.545,0.00239,0.000121,0.285,-7.227,173.372,266.773
41dDygR3r7e926oGUXfrLt,0.665,0.0405,0.000788,0.963,-9.506,110.565,307.307
0qRR9d89hIS0MHRkQ0ejxX,0.628,0.461,0.0,0.817,-6.644,169.519,142.787
1qjrYozGqc7upUgfN776lZ,0.4945,0.354,0.000894,0.205,-10.81,150.038,185.293
4kbz7rHVbyjKasuuqelccQ,0.5215000000000001,0.33,3.5e-06,0.302,-6.789,169.951,240.04
751gBcu62kORDelX7FV0mM,0.6585,0.284,0.000538,0.738,-9.928,79.98,217.827
2fja4gHzPsIXiK4bMeU0hN,0.5845,0.214,4.21e-06,0.881,-15.147,105.922,227.173
4cIwg5VY8Lo1NYwq7llOth,0.7370000000000001,0.241,0.0214,0.87,-11.396,101.019,245.36
3mNecsYFb6LQg7822DPXCP,0.7104999999999999,0.000891,0.0,0.66,-5.204,96.493,189.333
7ffwRz8lZyDOE4Vj58Lo72,0.881,0.486,9.75e-06,0.792,-2.563,115.061,227.707
5Xkvi3GZeRGah9e5px61gG,0.7055,0.0244,8.82e-05,0.506,-7.472,190.365,237.76
44S2QyLV7ZmZUHBSdF80od,0.709,0.214,3.8e-06,0.812,-4.714,164.24,267.88
6b4XiypqlFspJPej2DNRhC,0.5025,0.337,3.67e-06,0.523,-11.357,76.709,252.122
5iUzEn2QzBW0KEWNQO1KQC,0.17755,0.94,0.0,0.0767,-13.002,65.346,215.027
0n3hdlinZYNly8NqAtvJHu,0.7355,0.0715,1.98e-06,0.794,-4.975,120.026,270.973
5YNf9s8WE3iF33YaFNrgpa,0.5655,0.794,0.0,0.756,-10.634,124.934,203.8
41FRsZNXpsBkJ46BxyC20m,0.6535,0.611,0.0,0.763,-9.798,150.13,172.667
4U2b99X9hSSDjPbHCpIeJj,0.4645,0.757,1.22e-05,0.954,-7.212,121.288,150.6
2b29qJRy4asbQNFjPO96XC,0.5625,0.243,0.0,0.368,-7.981,123.208,294.867
0KMGxYKeUzK9wc5DZCt3HT,0.49649999999999994,0.0193,0.000828,0.276,-6.784,104.212,235.373
411Ecgzht1ky1mKDSl1N7R,0.581,0.0812,6.08e-05,0.662,-10.457,123.555,247.2
7wZUrN8oemZfsEd1CGkbXE,0.647,0.188,0.0,0.225,-5.886,104.036,262.467
51UtgWS4z1eMPuLQOzPtNH,0.6930000000000001,0.119,0.00427,0.748,-8.638,166.163,211.08
77L4xaFqybbatleuBbYcMf,0.6785000000000001,0.00349,0.0304,0.65,-8.769,117.502,221.587
70K0ezmzYEZeqoSaZMyP7o,0.4065,0.817,1.04e-06,0.174,-8.644,107.005,280.757
0IF7bHzCXCZoKNog5vBC4g,0.356,0.82,0.000215,0.128,-9.217,111.202,197.577
0EFlTGZ6wsxK1kqhMc0kFY,0.491,0.865,0.0373,0.465,-9.205,73.071,188.133
0B1zVsLqmV9ibIFdNS5tGs,0.708,0.0531,5.57e-05,0.81,-8.29,119.884,182.8
3NNkJwiHucP5QyUEAIMXra,0.6085,0.0281,4.03e-06,0.146,-6.924,97.279,185.587
2ZbFPXkcaYPq3tu1mLJkjk,0.779,0.000768,0.00149,0.145,-9.984,119.933,201.32
4IU1RL4BKvFyXtbTwaHAvW,0.627,0.223,0.000206,0.818,-10.205,130.771,211.387
2h41e1ebabMfij3upGdymH,0.602,0.185,6.97e-06,0.85,-6.26,146.659,232.36
4mOxpj82q6n3EO7HBZCelX,0.567,0.344,0.00842,0.402,-8.05,167.83,264.2
2fmIPKZ6dpko0N4MQuzH4N,0.6625000000000001,0.0758,3.34e-06,0.965,-13.277,127.5,308.067
63Kd1PdGiJk3RYgZAenL80,0.7075,0.14,0.0,0.665,-4.833,119.999,207.693
0r4SsYcwvd8URat6AS2m6f,0.703,0.133,0.0,0.799,-3.923,98.022,201.122
4LloVtxNZpeh7q7xdi1DQc,0.3055,0.771,0.0,0.436,-13.262,172.638,263.573
5jx8tCxiO0uIbo2uNia23K,0.574,0.697,0.0,0.352,-11.542,123.942,259.04
2rDwdvBma1O1eLzo29p2cr,0.5615,0.00706,0.0,0.445,-4.732,185.948,227.32
78FHUZRbFDCG6VkRAQdFLm,0.393,0.134,4.57e-05,0.443,-14.281,99.162,343.933
5JGxJFdgOQdJZdmyEzDtTj,0.6970000000000001,0.00895,0.0,0.717,-3.988,154.897,179.387
20IUhlKKzDpSjqb51C4XD7,0.4575,0.81,0.0,0.287,-8.547,109.554,267.04
6wAdud2CBNp7or2s5k6RLD,0.5025,0.534,0.0,0.265,-7.034,76.106,239.803
4z7gh3aIZV9arbL9jJSc5J,0.76,0.0457,8.38e-06,0.468,-3.823,104.985,213.213
36cmM3MBMWWCFIiQ90U4J8,0.871,0.0334,0.493,0.759,-2.125,127.941,222.187
0PRiQvE5UAJgkV9lMelB6S,0.5045,0.028,2.1e-05,0.292,-10.366,118.11,277.373
51PJ2iCdBMEfxtVk3iy4p1,0.6995,0.497,3.13e-05,0.859,-5.416,127.085,200.013
0OwvrdjaJOypNsNQHyBWE5,0.6695,0.555,3.48e-05,0.539,-8.407,94.582,177.227
4CLZ3D2RCI5ZCfB51D6NwB,0.6985,0.0525,0.0,0.517,-3.939,127.923,226.987
5jcSbsPdXPY4h9lxErt9j5,0.3915,0.962,0.00381,0.325,-6.906,178.999,243.334
676Rf0qIOh2gKNEl9TnCOx,0.6635,0.404,0.0,0.877,-5.867,132.966,164.16
0CjrIEPmqIKnBHy99hun3v,0.5115000000000001,0.559,0.0,0.231,-9.174,129.776,262.667
0ky5BaGgJJnYATgz2KAc1q,0.6495,0.04,0.000406,0.97,-14.933,131.103,307.933
2muAecnIVuUhcekgW2FZx9,0.6535,0.000662,1.23e-06,0.808,-5.228,190.04,205.227
6u0hGtFBFprngMBY1F6jgi,0.5880000000000001,0.0427,0.000273,0.358,-7.019,95.931,186.167
01Uy5oU4RsO2c85jSCqDbY,0.8085,0.0663,4.63e-05,0.759,-2.3,102.367,222.48
1qEHgdFqUxFebMPk8s2HLY,0.8175,0.0156,0.0,0.912,-3.398,108.033,248.64
3CJvmtWw2bJsudbAC5uCQk,0.655,0.0147,2.44e-06,0.466,-7.161,111.016,200.68
3kguMbJma0qhOLniGsFlKq,0.5705,0.219,0.0,0.671,-4.938,188.267,140.133
0h7N5rOgTT1rSwLoj9f3Bk,0.6719999999999999,0.509,9.34e-05,0.753,-7.092,146.773,142.12
5Qe7NHxeLAn8KoLTNLSdwe,0.5994999999999999,0.525,2.08e-06,0.936,-6.905,130.915,146.72
2D2u93x695mLEvAoCJZ8Yl,0.46900000000000003,0.2,0.0,0.903,-9.643,155.209,129.227
3iD2CCv5bsJRIaqJRYD0uJ,0.2715,0.88,0.0,0.345,-12.44,96.744,125.533
3hNUYt4dMM9RhcWmty8oKF,0.6815,0.117,0.0,0.698,-10.553,137.732,169.613
1U9KXf8iMIHzNnG0Zb0Mzr,0.6595,0.016,0.0,0.846,-8.635,122.469,148.453
15F4pkkx1np7W93qQfqr80,0.5865,0.464,0.0,0.385,-10.671,103.206,147.227
5dfvhl9mJqgMVLNm3LAMnG,0.5525,0.219,0.0235,0.503,-8.998,113.069,181.6
6tzFM08UuwxhuftjfUqaQA,0.4125,0.343,3.2e-05,0.692,-9.7,100.371,228.653
2IWBUE3nED9Apuqhdov9O6,0.584,0.302,2.86e-05,0.827,-9.905,99.313,209.893
3m7V717IKZqZLW5qUIOxdD,0.47700000000000004,0.028,1.36e-05,0.668,-10.158,145.164,431.333
5bIEpKwEFgJzB7U3gFaeKm,0.538,0.0362,0.00126,0.371,-11.164,129.157,187.373
5jgFfDIR6FR0gvlA56Nakr,0.40650000000000003,0.754,1.41e-05,0.372,-14.361,93.699,138.387
7tRfXqwVVTVJ9okC2AxkLe,0.7215,0.00575,0.000105,0.545,-4.697,122.064,204.773
41dwfdVGLtjXxIKE65yUWP,0.752,0.122,0.0,0.824,-3.556,137.968,206.867
2lnzGkdtDj5mtlcOW2yRtG,0.8125,0.236,1.12e-05,0.872,-4.862,107.661,196.16
4EUyYRMOyIWEd6tesaiYU6,0.7975,0.184,0.00184,0.829,-6.249,121.003,253.067
5pfznNIfG6LJNcKX0gIGHJ,0.6765,0.0673,0.0,0.64,-5.463,90.956,212.093
5EguuJExDacyMTFMcsEtaJ,0.6295,0.726,0.0,0.756,-7.007,84.996,240.107
60hmtJmGbsAEXC0KCKMlN3,0.708,0.141,0.0,0.483,-7.108,122.531,242.44
2txZKGnh75sFb3FFnuwjgF,0.6935,0.451,2.26e-06,0.649,-5.315,144.005,220.587
4obmNfBDRw9zS4yAi7oLuo,0.6659999999999999,0.0033,0.0,0.615,-4.696,143.974,203.499
0j0DNujXWeupLpZobbABoo,0.6275,0.261,0.000113,0.348,-6.609,154.09,236.683
612wYIL4HPG8KaSpy25wna,0.5815,0.111,0.0,0.558,-7.853,154.018,230.785
5rLuVBrnva3n0QDlPkIUmW,0.708,0.0835,0.0,0.742,-6.026,109.991,178.24
7aHRctaQ7vjxVTVmY8OhAA,0.7845,0.052,0.0,0.656,-4.897,144.091,296.08
0DTClHc5h4amnE2hLi4HTq,0.5755,0.0625,0.0,0.389,-5.773,117.93,240.0
3BWEkM0jE8RlrAa9vEi51T,0.798,0.00101,8.65e-06,0.624,-7.96,126.341,269.36
0LrwgdLsFaWh9VXIjBRe8t,0.4275,0.505,0.0,0.41,-11.75,114.719,217.747
2mAguyBQ2Xey2yOmwIpL3B,0.6675,0.0568,0.0,0.883,-7.788,169.209,316.44
5x53pbGk6sbl1BGom19QQ5,0.4875,0.398,6.76e-05,0.69,-8.395,113.688,163.893
6UaocmOO1bO7YwfHv9Kqcy,0.528,0.127,0.0,0.537,-8.539,89.724,280.093
3Ux7C60BicWsk6dxA0rRh7,0.641,0.174,0.0,0.955,-7.139,146.338,213.6
57FvuUotRyzRl8hwIhCVuO,0.6335,0.634,0.00051,0.842,-15.903,125.143,249.2
26VzOzsJvbFwSwwRFsIWDc,0.8260000000000001,0.0543,0.0,0.961,-5.69,130.19,291.733
5nsGkdnAbqZ0q2LZLsTCku,0.7595000000000001,0.581,5.55e-06,0.892,-5.106,96.3,183.4
4tEpvocDTdNVR9DYxnJTFy,0.4505,0.413,1.56e-06,0.465,-14.127,82.214,250.067
4mXpixzgguwhl2ft0dBI1z,0.759,0.0868,1.59e-05,0.897,-5.501,105.577,259.04
48p5E25cFPanxuwCTmTpuL,0.7525,0.0864,7.72e-05,0.358,-10.141,118.01,220.96
3YJ6K4D5dT4iGTrpcKUI6Y,0.866,0.203,2.71e-05,0.815,-7.912,110.532,221.08
03kCR9HZpX5muU7D8xYPOL,0.611,0.00796,6.15e-05,0.462,-5.097,158.054,311.173
5IMtdHjJ1OtkxbGe4zfUxQ,0.6725,0.467,4.1e-06,0.949,-13.668,138.714,276.493
69eihm0ByPDKtOnZ2B9mA7,0.7545,0.0367,0.000372,0.767,-5.099,110.732,214.96
10LRRKPmx8uHcSxLVWK0ct,0.532,0.336,0.125,0.724,-12.617,136.542,237.12
0cxEPV4gEmfyZ5Lhja3ks1,0.5065,0.548,3.29e-05,0.515,-10.097,71.426,415.04
4I3VMhZDVr12BW2VCslDXm,0.7235,0.00946,0.0,0.854,-5.101,115.123,269.6
3rjONa9b7zc16b8nmXAuCG,0.637,0.000827,2.37e-05,0.91,-10.817,157.01,217.44
7vGo6GXSO3A7YO7zZSHt0F,0.7835000000000001,0.572,0.0,0.961,-7.01,142.59,216.573
1vJOi8S2MSq3jZsni1gm4x,0.65,0.0023,0.00347,0.881,-10.834,156.988,179.027
1Q34tAtTWI6RdW1qzFQiPb,0.599,0.137,6.66e-06,0.767,-10.932,88.827,165.4
47tJOTbralFZKVBQcQbMYa,0.6459999999999999,0.113,0.0,0.192,-6.36,123.986,244.107
4aSedc1lV4OOY1a20re1HE,0.6565000000000001,0.0371,1.49e-05,0.672,-5.043,170.059,188.747
2nGFzvICaeEWjIrBrL2RAx,0.625,0.167,1.34e-06,0.542,-7.844,96.038,215.36
0pGyXRaXMjWFasWjO4oDNi,0.6645,0.0642,0.0994,0.869,-5.355,109.981,178.987
63ouCvRO1W9dpCl4D9Iotz,0.7070000000000001,0.000698,0.000961,0.447,-6.154,119.969,199.68
1XUKItaRs2494LclJwHhl8,0.4805,0.499,7.84e-06,0.36,-14.48,76.064,200.579
6EuudaFtwibd4tzcWjonb2,0.6765,0.242,0.0,0.812,-11.048,108.758,215.253
0IWo5qf33F8GeBVG8oSyPv,0.418,0.406,0.000346,0.277,-8.239,139.694,243.44
1VNThYTuhquJ9cD8MvXAu2,0.4145,0.287,0.0135,0.169,-9.678,143.506,258.64
2G2YzndIA6jeWFPBXhUjh5,0.64,0.181,0.0,0.818,-7.032,129.657,160.907
6COtET46lPGVXefrfHUkHI,0.48850000000000005,0.824,0.000477,0.224,-13.798,104.916,193.111
2WDMGUhTUQwOc5kquW1fHU,0.6955,0.187,0.00389,0.811,-6.357,105.348,152.453
2sYGPshMy9Rmp1818G1BQl,0.7845,0.000532,0.0219,0.778,-4.925,120.033,238.467
2Foc5Q5nqNiosCNqttzHof,0.8025,0.0426,1.07e-06,0.862,-8.966,116.047,248.413
5OQGeJ1ceykovrykZsGhqL,0.7135,0.0541,6.8e-05,0.768,-7.754,126.988,207.507
1K66si1ZELsRZzg7m7mcps,0.7295,0.00607,1.16e-06,0.632,-3.154,128.047,197.72
50VxBFGtHRf8bGQnZWXjYY,0.62,0.361,0.0,0.853,-5.159,122.13,245.587
59lSpLoSWWolbjWqm5vLFp,0.40900000000000003,0.866,0.0,0.222,-9.403,144.878,272.813
0Ohb2OGQiYWNVPSMprmBtM,0.753,0.11,1.21e-05,0.962,-7.015,149.583,225.507
6WjrgHvISFS0Oj3vk3XLiE,0.7305,0.328,0.000133,0.802,-8.288,132.017,232.627
5tOjRq5shlEdm15nmJBq7Z,0.5945,0.412,0.00272,0.461,-7.382,78.896,153.067
794pcMq18sBEsmwjRq0aOI,0.609,0.0515,0.00219,0.386,-4.724,76.975,255.467
70d8omRI2p7qesFOiy55Ro,0.6735,0.0811,0.0,0.423,-4.998,91.024,257.96
3P7uAGzXdzTSrhJSawbjTe,0.708,0.0261,0.0,0.686,-2.135,169.971,186.533
1r1eut6GuXFFDbX0vd9NPv,0.7665,0.000547,5.61e-05,0.676,-3.842,122.985,205.627
6dCWWQ7qK2EE1lL6ySxFba,0.46649999999999997,0.699,0.00172,0.428,-9.663,138.215,248.92
4tCWWnk3BXinf7FllmSyHW,0.3185,0.614,0.0237,0.178,-8.036,188.2,318.24
37nxLdGbmgEYQYrqe14xOp,0.6214999999999999,0.0515,0.0,0.903,-14.105,112.989,249.56
1KU5EHSz04JhGg3rReGJ0N,0.56,0.273,9.04e-05,0.469,-10.07,91.147,287.44
37BTh5g05cxBIRYMbw8g2T,0.439,0.0208,0.000147,0.739,-13.034,80.647,331.2
0eFndjUBaTQdO81uRO9lBL,0.528,0.371,0.0,0.832,-15.387,125.268,138.733
5dFoWIiJ2814hRwMYDcFiU,0.43200000000000005,0.313,0.000114,0.355,-14.034,77.487,313.373
6lk0kAlqXJfs8Ryxrb0vD6,0.5305,0.35,3.52e-05,0.597,-11.165,75.798,272.16
4OI0mQIFAvlHFm2PPSOG0R,0.6405000000000001,0.434,0.0,0.652,-4.985,170.366,240.507
7ueorixD5oJzXskD3APGbA,0.661,0.246,0.0,0.413,-7.546,97.001,226.32
0j7p72ENUZ3P7gU2XSgF9H,0.581,0.105,1.38e-06,0.865,-7.421,100.878,171.36
32fKHW6Eac4yBXn9WY7Aic,0.597,0.137,1.99e-05,0.518,-6.832,125.77,227.32
0aCwxQS9Okv3683jgntcwA,0.5269999999999999,0.0579,0.000783,0.652,-9.306,125.136,313.067
0YO8KsprTrEUEvJevpI7Na,0.569,0.254,2.15e-06,0.743,-12.228,102.274,236.733
35sNK23iMCXjDsJa42rZDg,0.6575,0.744,3.38e-06,0.832,-6.227,129.966,229.32
40h65HAR8COEoqkMwUUQHu,0.601,0.494,0.00281,0.866,-12.336,142.686,257.963
500h8jAdr7LvzzXlm1qxtK,0.4905,0.345,0.0,0.728,-6.68,203.145,186.333
2pkPeaj86ZEVHhgAEncfp0,0.4405,0.643,0.0,0.345,-10.797,103.472,270.96
0xTY7Tld4DRxqUhxdw7bZW,0.676,0.168,0.00268,0.683,-7.484,152.87,297.973
6GRj6h2eUauCJXTDBkNXGp,0.7715,0.0059,0.0256,0.973,-5.471,126.467,219.413
2WM63pILSg6VzgCnu0OU6K,0.7805,0.158,0.128,0.873,-6.277,117.466,260.133
0jTyjoIkknooAyNpwbFuCT,0.6675,0.256,0.000281,0.594,-5.685,104.99,221.933
3x1v32I3SZNvC7q7bDhcGm,0.42500000000000004,0.334,0.0,0.649,-18.253,168.169,258.613
2Y18kxNc1F6Ut6t5eyKsRD,0.5345,0.614,8.42e-06,0.346,-10.004,75.752,340.867
5n49ULGNBDVOR6h8hQ8184,0.7415,0.292,7.72e-05,0.735,-5.066,109.631,190.587
12PlslqAWQUtiLoObNaj8a,0.396,0.793,0.0,0.642,-11.729,134.041,145.2
6LnjelBSl5xYpdfhfFTJbX,0.7835,0.163,0.0,0.638,-5.248,121.417,203.253
2MCiAzjR2Uo9cZUnWhGIRI,0.6335,0.224,1.44e-06,0.541,-4.187,133.335,124.107
3kXsXx9Ac55446EY2Mjh6k,0.479,0.0852,0.0,0.863,-8.924,185.948,193.627
3zxklD2EGecZre9MjEEvIU,0.4465,0.739,0.000379,0.5,-12.817,95.21,239.4
4a5ukOkjFL66xOTrJ9cE65,0.698,0.00109,0.0,0.422,-4.911,124.565,216.067
4dZhQj20JbKlD9oR0X8kjZ,0.5255,0.0134,0.0,0.2,-4.475,80.195,234.427
0PXWpNBYg52gABrn1qL1bD,0.6175,0.0456,0.0,0.437,-5.152,80.985,237.267
6R2QkjqfhsQhn3MsTYvMEz,0.8,0.00854,0.000154,0.731,-6.003,112.845,169.76
54ashUPqW5v7L533WeZ4cW,0.649,0.643,0.00737,0.669,-8.832,119.984,178.16
537yo062QIz16oQOgxmul3,0.5985,0.049,0.00151,0.36,-9.095,101.355,265.32
6FnuMo55jNECTDdS1nD5H0,0.708,0.117,0.0,0.744,-13.64,130.99,204.787
4Gmkqn3V7IMTkOmmiX7cbb,0.5725,0.377,0.0,0.185,-8.246,116.632,329.8
0T4wPYibBqtaiiPFuVyqlY,0.5229999999999999,0.207,0.0,0.119,-6.56,74.819,280.027
4wtHbIS26FOtpjMkaQQ8Zk,0.5685,0.00142,4.96e-05,0.283,-6.996,177.997,270.16
2h8iXIwEdEnQywhFC4q5e5,0.6565,0.0133,1.31e-06,0.355,-1.159,105.121,240.467
3pErM4EiWKf3k8KU3jjbXn,0.648,0.26,1.01e-05,0.857,-7.848,108.975,232.667
0Oa9Qtd0FuhcmLi3sWTF9F,0.8520000000000001,0.553,0.0,0.962,-3.523,121.976,269.573
60nnrRCOnqInSPpdZkBcNv,0.813,0.233,0.00191,0.444,-7.865,130.877,205.627
1HjZee2gl0X6EzgZuDuHub,0.7775000000000001,0.176,0.0,0.883,-8.033,109.598,179.987
6m7fhJkK6TbuGDFhBNpgyn,0.753,0.0733,0.533,0.833,-4.406,126.275,233.453
