track_ids,danergy,acousticness,instrumentalness,valence,loudness,tempo,duration_secs
5CR6H2Yfjo3b26RACT9loi,0.466,0.0457,1.76e-05,0.26,-10.165,85.167,244.227
6XL9JE1lnxOzpfibQPR5kR,0.651,0.042,0.879,0.6509999999999999,-5.817,178.521,255.307
4HPwTugcQ4dTY9RG5WxGkZ,0.6615,0.0105,0.192,0.424,-6.725,120.244,419.453
71k5NmhI0O6Yz53TLbNcax,0.209,0.723,0.6559999999999999,0.0364,-12.397,107.65100000000001,177.293
31Wui18tjMUSmIig5fvf6o,0.7,0.247,0.8440000000000001,0.48100000000000004,-9.613999999999999,80.623,463.0
6LfA2y8jvpe6vnqHHZbs7P,0.42,0.26,0.000126,0.373,-14.504000000000001,76.432,496.766
0CkK5vOde00thp7EQ1qpCv,0.4375,0.655,0.0211,0.473,-11.013,137.41299999999998,357.08
5JyEUS5Ewl7VCudWuN78PU,0.647,0.44799999999999995,3.34e-06,0.34600000000000003,-7.852,160.016,189.208
2LXXIRE5lGovzK90Xc0aen,0.5595,0.63,3.05e-06,0.348,-10.189,118.869,239.177
5657PhWAGMjC6GgXcbFrL5,0.7869999999999999,0.043,0.0,0.907,-6.43,117.92,195.419
4PShfgy75bCYTWb6hNEMPe,0.47850000000000004,0.733,0.12300000000000001,0.152,-9.441,130.031,256.0
3gJxSEQtZ08xpRuAMdynHW,0.566,0.669,0.0036,0.386,-10.19,160.002,198.0
3xXTJcViSMCZBnm8IoOe6R,0.6825,0.0012699999999999999,0.7879999999999999,0.627,-4.739,179.141,298.188
07Vp8mqbrIFtj7YgPMnoCE,0.8029999999999999,0.0995,0.8490000000000001,0.604,-8.123,101.67299999999999,350.788
31mJJOC5hVcJLtuguElSKg,0.704,0.0113,0.8190000000000001,0.36,-5.832999999999999,148.982,429.64
0K69sGAwoYvbFx7j2lyWGv,0.754,0.0234,0.423,0.345,-8.402999999999999,99.995,389.667
3FpIczsU0ySUY0t4ioQQ5l,0.527,0.7809999999999999,0.0428,0.5760000000000001,-12.542,97.353,310.895
1rzVRqjeNw1WUyiJvVV7kA,0.371,0.49200000000000005,0.39,0.10300000000000001,-10.765,90.009,165.555
6EcdFjMnFSdm4VZStJw4Iq,0.5485,0.711,0.792,0.485,-9.681000000000001,99.95299999999999,228.08
2TE1tGHvw0IfgZp29yK4tw,0.647,0.449,0.000153,0.8320000000000001,-11.125,152.95600000000002,287.053
47Cd4WP1ZOK8WXC68kqZ03,0.398,0.8340000000000001,0.00279,0.218,-12.503,119.836,251.0
19D5VyqRPp6C1qvVW19kfj,0.3325,0.9329999999999999,0.134,0.28600000000000003,-10.630999999999998,89.725,238.0
5w5s34q9soRTYk7KaXFRqS,0.5085,0.927,0.92,0.47200000000000003,-12.482000000000001,148.735,490.56
5K7homYDgB6KWuhdtg6wP7,0.535,0.772,0.000153,0.182,-8.647,119.895,226.57
3TGCxJ0pooWh2y98i4BN1K,0.5925,0.43799999999999994,3.92e-06,0.639,-8.311,115.999,265.088
2xQnHeExF4OP0E5d9iGz96,0.679,0.364,0.0,0.794,-6.172999999999999,119.961,194.922
4WPH9jLeFBuMPmYI5NWJgJ,0.5195000000000001,0.7559999999999999,0.00093,0.402,-10.890999999999998,123.005,485.773
159xHPF9XxKuMWEsB9Pg5W,0.5135000000000001,0.23600000000000002,0.45899999999999996,0.317,-14.839,135.335,238.737
48wH8bAxvBJO2l14GmNLz7,0.5665,0.501,0.00409,0.6809999999999999,-9.722000000000001,79.207,230.677
4Qmx1nR05yRBIG9viuAlsv,0.877,0.161,0.00566,0.95,-3.477,141.951,250.035
17uQdcCcdlZqhwPJVWJiav,0.296,0.518,1.16e-06,0.294,-8.783,85.074,186.353
4dwUJK6Za2KRrj8z0BM2Ab,0.651,0.5379999999999999,0.8809999999999999,0.9129999999999999,-12.979000000000001,81.56,288.147
2pvaCuTrMVS6byOHCIQyHj,0.432,0.894,1.07e-05,0.205,-9.431000000000001,75.05,313.6
2zQI7ANFlo2FDnNJsCDEA7,0.3805,0.733,0.0,0.496,-6.562,80.902,325.908
47i1iMkhGrt4mKrRSKOzVC,0.4795,0.7879999999999999,0.00010700000000000001,0.345,-7.3870000000000005,84.985,241.103
6CV2iSJV2W6yAITDxSSes3,0.532,0.7040000000000001,3.05e-06,0.358,-6.761,90.001,289.013
4hMGhovxvJWuSPMOODZOTv,0.5125,0.314,0.0,0.35200000000000004,-10.527000000000001,95.016,288.0
6BF9qGTbwHweKyit2gEtsa,0.6599999999999999,0.496,0.0,0.634,-4.395,87.055,348.966
0gn5gM9byaoMkRamlbAY3K,0.48,0.381,2.0399999999999998e-05,0.115,-7.4670000000000005,180.00099999999998,267.423
0usMXSTHwKnNyKqzdB2WM4,0.501,0.535,0.703,0.44799999999999995,-13.225999999999999,78.75,240.423
39rHfrVqCX6A55GF7uOZSC,0.5349999999999999,0.177,0.0045,0.706,-11.328,171.274,199.64
6vzRQHItVGIT94q33HvRZx,0.599,0.627,0.218,0.325,-9.685,117.71600000000001,229.396
6U3dRKSqHtytgiJKgXtlNI,0.7989999999999999,0.0825,0.915,0.968,-8.299,136.111,156.781
01pgHbtziFmLnaIdTbz3FK,0.6045,0.757,0.0,0.331,-9.609,120.06,302.347
0aI4SOX8BknvAfOs607FlV,0.506,0.716,0.000788,0.53,-9.656,73.96300000000001,268.456
3i7USP1Tn99DwhKySHLnbm,0.38299999999999995,0.551,0.00132,0.25,-13.164000000000001,77.32,1622.8
3xhCevQu7dUCtKS7D8ZxXz,0.584,0.515,0.131,0.47600000000000003,-11.642000000000001,137.61700000000002,1470.76
7fOJYPjLFZkRQzR2Ct8TG0,0.5755,0.519,0.131,0.483,-11.645,144.13299999999998,1470.76
2QXUkAqIyxdRDnSYXI1Y1X,0.347,0.897,0.0,0.243,-11.792,120.13,182.88
3HaupdTOQIfFeSbvWWZeXL,0.3635,0.892,0.0,0.674,-12.513,80.655,181.481
4QTV3dLUyYu5vFPEFvA1jg,0.352,0.462,0.88,0.395,-18.077,80.035,189.406
4tmwiN9YU7xMjh2hoqcVuI,0.41800000000000004,0.778,0.0032700000000000003,0.28300000000000003,-10.633,171.79,305.981
5oNlBs0y1lB8tBA65E7abl,0.4915,0.23399999999999999,0.172,0.0961,-10.997,80.053,300.213
4OxtqhSBnOsgGc1yfYAfOn,0.47600000000000003,0.0483,0.344,0.203,-8.743,97.84700000000001,241.546
0srLmMJws5nv8d1n9qrtro,0.6225,0.44299999999999995,0.0,0.617,-5.858,118.007,269.832
5wddrYj0RYMHwMh7QmP2wV,0.646,0.0891,0.0,0.688,-5.376,110.06,260.447
3GksWzC4pjfu3ycRDdPvPL,0.44700000000000006,0.642,0.0,0.55,-8.374,146.982,244.598
6vQDsJw4H95i7auQFOoJEc,0.582,0.7020000000000001,0.00143,0.508,-7.992999999999999,114.925,256.196
2Bc4qpqDK3rl3MtFMuAmOn,0.3165,0.909,0.0188,0.361,-15.005999999999998,100.074,293.25
3m7oEOfolVdWmgES5KT16W,0.6355,0.32,0.00238,0.264,-8.691,125.009,238.28
0uqnfow7PmrbO20qYQQA9N,0.49350000000000005,0.579,2.36e-05,0.594,-8.355,132.821,408.0
3Lpsbq8ZdnCGqCYasVlo7t,0.49900000000000005,0.574,1.7899999999999998e-05,0.609,-8.245,133.066,408.0
1lQYx2OMMTT9aLHYqX7aZf,0.44649999999999995,0.934,0.0,0.376,-7.922999999999999,129.90200000000002,254.625
43j6HmOjfcDAitCs8ih7vx,0.33699999999999997,0.691,0.000285,0.114,-9.693999999999999,160.685,372.885
6GUNe5xxE47aymPdnq9DJz,0.46699999999999997,0.537,1.06e-05,0.21100000000000002,-8.372,115.994,313.451
7fenQVaTO80xWL609h1Nsc,0.6040000000000001,0.444,0.0266,0.37799999999999995,-10.520999999999999,119.962,361.853
7GDw7JSjg22nUOUIaeFf45,0.701,0.22699999999999998,0.00015900000000000002,0.13,-5.871,103.993,498.507
6gYhbcXroSeoBAG0spjl7M,0.5,0.0652,0.0,0.22699999999999998,-4.645,120.084,241.416
2PKGKyfx1do5bXRQcoTxII,0.5375000000000001,0.652,0.297,0.474,-18.195999999999998,110.265,2139.369
2zZTXtLqCsICzEcztKjn47,0.803,0.00145,0.000817,0.899,-5.3420000000000005,134.997,282.012
5lLRB1nnTy1p8nFaH1Vdyf,0.4095,0.7809999999999999,2.07e-05,0.276,-7.2010000000000005,199.435,328.854
3Lx3XSMGl5kyAoFzEGlhHW,0.6639999999999999,0.0232,0.00022200000000000003,0.813,-7.218,154.93200000000002,287.134
5NeCW8zRSY3qeHAiZVXBNo,0.7955,0.613,0.000983,0.909,-7.779,148.714,174.053
1K8Nxe2TsyhCadM1XkXty8,0.48150000000000004,0.815,0.0016899999999999999,0.358,-11.761,114.03,328.013
2Y93hToFlR6CBItrUqsGqG,0.42500000000000004,0.201,0.19899999999999998,0.368,-8.105,90.695,335.367
1yKQBy7olMIqRpziyAzf8c,0.3245,0.728,1.19e-06,0.193,-18.567999999999998,159.174,227.933
7ChxMWjOnf2sSPOkdiUY4N,0.51,0.773,0.0148,0.584,-14.078,117.785,405.093
5q2ruXkw2NMBrWmEGD0I2B,0.33099999999999996,0.9890000000000001,0.902,0.6409999999999999,-14.130999999999998,88.43,196.733
68gfVIcoQ1wxLEixCogE6h,0.722,0.524,3.45e-05,0.8059999999999999,-8.669,91.00399999999999,277.947
2cIXGq36zF8ISJbE8GzVo7,0.22599999999999998,0.782,0.0,0.252,-11.744000000000002,82.744,174.52
3gJbCMoDT9rUmPS1GPd6kn,0.428,0.7440000000000001,0.00137,0.43799999999999994,-12.56,124.895,289.853
7FihoA0WgTT21DkWR7wbYR,0.3835,0.45899999999999996,0.0,0.115,-9.064,110.62,199.507
1WnjLxsnaSbJRZy5E92Ybl,0.489,0.9740000000000001,0.917,0.597,-13.814,97.227,452.72
0n9Tw5A77YyjB1Fg1VxNex,0.5515,0.13699999999999998,0.000978,0.674,-10.786,163.99599999999998,238.0
1P4s7SOqHTTlyAStTchFZd,0.5960000000000001,0.0283,2.65e-05,0.317,-6.949,142.08,218.0
0tES0yiQrad3YSHMqszlom,0.683,0.145,0.254,0.54,-10.191,117.95,232.0
2kM1SDlRmPL63Z8uhoNUEW,0.6085,0.067,0.000167,0.728,-8.817,135.211,196.0
4DD4d9GAaiDq16F0ghgq3r,0.5795,0.0278,0.0009689999999999999,0.565,-9.371,180.93400000000003,318.0
6POU9CdqKjoOQW0cZ9kBO9,0.6034999999999999,0.0682,0.000638,0.324,-9.914,87.029,200.0
3wEIgt8hSEZGW3if4zoXBd,0.36,0.0452,0.00469,0.0426,-12.027999999999999,95.016,312.0
6tzVC1gOH10jMZ4RNH6lAh,0.508,0.047,0.017,0.23399999999999999,-9.892000000000001,160.02200000000002,328.0
234gozvwWVXxSyoJ77Tf0v,0.619,0.0723,0.0017699999999999999,0.7440000000000001,-11.817,99.08200000000001,220.75
18cbTwQIJ851uRyaQfQUq9,0.7935,0.281,0.0,0.8859999999999999,-6.886,120.006,213.262
6FyOBQ5MlGENlqtvVqD8JY,0.53,0.7170000000000001,0.0,0.456,-8.12,87.215,241.38
6HTGcuyL2vEiCGPR1nX9JY,0.5185,0.8590000000000001,0.0,0.609,-8.058,159.945,347.76
1HDuctsxoRHTHXHhe0jc78,0.6325,0.5760000000000001,0.7609999999999999,0.684,-6.867999999999999,93.04799999999999,967.36
2gwNP1t1gD33gIx4oHwHRp,0.453,0.34700000000000003,0.529,0.5760000000000001,-18.897000000000002,107.21,1792.649
2seiXMXgpha6Kjg0T6YuRX,0.7155,0.0145,0.858,0.517,-7.335,94.006,219.467
32PVVpco7WTGvqaKJi2QdD,0.48200000000000004,0.165,0.861,0.187,-11.259,84.012,241.013
7MAu4XE4GCuWBrWfKfNGrQ,0.42450000000000004,0.809,0.00206,0.473,-13.002,112.325,583.24
5acxPepWbpTCZMrcEhsA5E,0.369,0.9540000000000001,0.266,0.645,-23.09,96.869,506.373
4pdLZsxq0y5oJDb6Cxlokw,0.5855,0.151,0.0,0.757,-8.106,81.029,259.307
0RjI2C4wcCkyNJCFYOiVH9,0.7484999999999999,0.7509999999999999,0.000242,0.693,-5.888,160.523,149.587
3sRQtRdB00px5aEGFd7qEt,0.8795,0.812,0.21600000000000003,0.893,-10.814,99.64,158.893
7rCNJcZcMvb9rYcK0pidjT,0.7424999999999999,0.40399999999999997,0.872,0.8440000000000001,-5.9879999999999995,108.805,363.893
0jLyqcd03I2EqJroU65tQh,0.7004999999999999,0.203,0.545,0.7979999999999999,-14.110999999999999,144.194,403.387
7clLzXydHQ6clfehcb8oHy,0.505,0.363,0.758,0.312,-19.389,91.70200000000001,225.067
5YwJQ9Xcjq1d2J983bTbhF,0.7070000000000001,0.9940000000000001,0.934,0.303,-9.972000000000001,115.611,219.0
38QxeIZ5kAd1UClQgSk11E,0.41500000000000004,0.111,0.9079999999999999,0.61,-14.485,173.916,130.773
6F9FztPdx3Lk5Fo4h5pAKb,0.6215,0.00944,0.813,0.8690000000000001,-14.565,129.447,619.56
3dq4QNhlyWLrKFqFzHFrrA,0.48650000000000004,0.39899999999999997,0.594,0.539,-13.091,94.337,1016.8
3tF71bH3ifPTE9R7bpyG7T,0.626,0.408,0.428,0.594,-6.03,82.51799999999999,973.8
0iBJ4ylUxha0TW6wqwumSV,0.675,0.00195,0.746,0.685,-9.836,101.811,229.0
6VvPdyduB84i168vjmV9vW,0.366,0.784,0.87,0.314,-20.222,98.44200000000001,1047.307
6fv8hZJ8HD4LX5pLXrzNqV,0.509,0.807,0.8420000000000001,0.64,-15.966,169.824,1024.467
4WZp3cJfSAXtE7eLuFOOUL,0.6715,0.578,0.8140000000000001,0.883,-8.436,139.39700000000002,828.472
3ykDdjZwH7IxX4QCnXbSoM,0.5205,0.805,6.64e-06,0.602,-7.154,156.594,351.267
6gcimfzjvHyWS2fP9XxvNv,0.4465,0.9490000000000001,0.8540000000000001,0.456,-16.767,120.024,209.607
6ivGpEUNJq7eLNAp7y1hvd,0.5635,0.361,0.0,0.466,-5.131,90.177,267.686
5UPd95cVd4mIh8psFTniGL,0.8525,0.0496,0.257,0.5920000000000001,-5.707999999999999,129.99200000000002,344.491
1j43t49cLbeCiRpwTsAq4B,0.6500000000000001,0.0726,1.17e-06,0.36,-11.241,81.978,359.92
4aDeeQV9PTeHCvFHiN1XzZ,0.532,0.884,0.221,0.6559999999999999,-15.744000000000002,153.403,283.307
7r3EBzdKgIDm3JMT0xVKnv,0.5905,0.785,0.894,0.513,-14.960999999999999,178.468,297.067
2kEdhEn3NwyfLLovo6ytyu,0.581,0.83,0.9129999999999999,0.488,-18.465,157.07399999999998,171.533
67eXivEtyIzepVCpqkAfnF,0.6739999999999999,0.693,0.8690000000000001,0.537,-16.941,95.141,799.493
1sXXYc4B9rcOvHvuYN1ZHp,0.46349999999999997,0.823,0.396,0.6859999999999999,-18.499000000000002,149.18,300.24
1ugAbELXaKjnuhjnwtpaLu,0.557,0.78,0.8390000000000001,0.623,-19.564,159.759,244.293
0aSRSu7bc7RzQyfX7GJ73c,0.6345,0.5329999999999999,0.774,0.777,-15.897,96.72,513.4
77u79ox2nhyMjybP0t0muX,0.634,0.9009999999999999,0.902,0.6759999999999999,-14.169,107.194,240.333
4Qyg20TCZXtg4QiQtWbInq,0.7050000000000001,0.654,0.85,0.889,-14.65,123.01799999999999,514.907
4sCtFlZAkztfAx5JjGXRqA,0.5740000000000001,0.633,0.765,0.7879999999999999,-15.699000000000002,122.45200000000001,318.627
6EVIABErdRMMvEzv7vVnQl,0.542,0.447,0.0603,0.35700000000000004,-10.379000000000001,171.96200000000002,276.977
6aq4kwRTCpm3nMMDazY0kK,0.54,0.508,0.000947,0.314,-10.076,116.96600000000001,260.256
23G6X36ydRr8BLarkmcSqO,0.5660000000000001,0.693,0.244,0.355,-10.508,119.94200000000001,254.0
6hVqyBO6rblQQiY9pR3sX4,0.43000000000000005,0.772,0.151,0.136,-10.263,149.97,254.4
3xFnUOUOBlYQ46Myna7w3P,0.5815,0.43799999999999994,0.00103,0.807,-9.748,87.48200000000001,259.2
5LJRPzRfUp8ybimgONsCk3,0.622,0.27399999999999997,0.115,0.46,-9.816,140.032,238.286
3TmTYhxkx0kTJrA0IpEh5c,0.6335,0.478,0.0428,0.618,-8.293,105.01700000000001,276.571
7pGC9Z03lAySJKljZXuIZi,0.5814999999999999,0.501,0.377,0.285,-9.464,130.04399999999998,303.692
3cTDvIy0Ohl9QsUj1j12qR,0.3685,0.127,0.000199,0.222,-7.737,134.066,535.413
2eJeQraCbVdmkFsLqPkBHP,0.503,0.76,0.0861,0.38299999999999995,-10.742,184.014,298.37
4zq3eyylPkSUviqTpCyXTT,0.583,0.205,0.0216,0.573,-10.544,87.51,250.971
3lcZJ2JNNEjDRuHT6J9m0R,0.5845,0.242,0.387,0.39,-11.399000000000001,140.016,264.857
7C5ujTGMnWkSLxq9xtmPUC,0.45899999999999996,0.745,0.0624,0.239,-11.732000000000001,135.003,240.222
0j1Z4bp6LeIxb9Rdq0kdsu,0.6299999999999999,0.5489999999999999,0.0199,0.377,-11.458,114.961,283.826
34T86qn6wxPGywPAQEeA6T,0.552,0.313,0.0123,0.23199999999999998,-10.835999999999999,134.98,248.889
1YZmVeYrtDCXWSrJIeSIjV,0.5555,0.578,0.114,0.401,-9.905,95.988,223.125
3neT8qihL4Q2Vh5E0e9a0z,0.537,0.534,0.632,0.0857,-11.280999999999999,130.058,257.308
5R7TZxZ4ItF04Ocn4RaHdd,0.49749999999999994,0.78,0.00221,0.16399999999999998,-11.690999999999999,134.924,244.028
0le0hVsxYF8eS0AD0KeEQr,0.6285000000000001,0.22699999999999998,0.11199999999999999,0.49,-9.972999999999999,124.96600000000001,316.8
1QFIbNkJmQ4yWsPQVij0PG,0.3315,0.708,0.0,0.213,-14.963,120.145,207.25
4x2hfelYZwgaQqPZK6vRBV,0.5445,0.615,0.292,0.528,-12.718,132.045,233.636
1V7wtVUNU6fGskGVTiwugk,0.5135,0.6559999999999999,0.775,0.16899999999999998,-12.565999999999999,127.51799999999999,276.706
6rjBgmESCzdoccHIB4UaGr,0.585,0.461,0.16399999999999998,0.24100000000000002,-11.935,100.012,337.35
6FNEa0SXK2Xkousoe0yj2T,0.4575,0.637,0.0364,0.191,-11.722999999999999,114.944,280.174
0NAHzDSC8AWgeN0ddid9lY,0.5645,0.72,0.106,0.409,-11.765,131.981,281.818
3rYTp46M0W3GqBlLiJCySV,0.46449999999999997,0.8220000000000001,0.14,0.196,-14.782,160.03,268.5
7JHPNqfLF8UY6SGVV9vmLQ,0.48650000000000004,0.758,0.0492,0.266,-11.884,124.949,206.621
5q9l8yvL7Cg7Yqlv4GiaLV,0.457,0.725,0.026000000000000002,0.235,-15.043,119.995,265.5
6R3V9i52FTjvCIinsPnA1a,0.5435,0.193,0.14400000000000002,0.257,-12.529000000000002,159.99,328.125
1MglqgabKH4iSkw8xHJ0J9,0.6515,0.0285,0.897,0.568,-8.089,127.315,402.267
68d6ZfyMUYURol2y15Ta2Y,0.6164999999999999,0.147,0.6759999999999999,0.47600000000000003,-10.238,129.89600000000002,645.72
1BWsQm7kOBjK2aSFYg5HQZ,0.59,0.0642,0.765,0.228,-9.125,167.42,393.053
10ujbMzIcNUMOrE5BzWZH9,0.6559999999999999,0.581,0.818,0.895,-11.998,137.872,828.813
27t5ReTddRSDcD4d6XbKqL,0.5545,0.852,0.87,0.58,-16.617,125.656,841.533
2TTyMfnoMuGIg9dte8kKX2,0.7004999999999999,0.203,0.545,0.7979999999999999,-14.110999999999999,144.194,403.387
02CL79VXpYjiQHeNH8Lltt,0.62,0.573,0.8140000000000001,0.7240000000000001,-15.545,140.632,229.4
4h1L76fP9SXkWOhpAwdAs1,0.665,0.161,0.696,0.337,-13.705,148.317,417.68
5nXVeuJMSTciXKxZp3EDqt,0.5449999999999999,0.807,0.8420000000000001,0.626,-15.959000000000001,84.641,1024.467
2BWfUcXaz60C0JhomjuQ70,0.486,0.89,0.00743,0.342,-8.67,89.949,176.667
72mWnlkDfikvzbIlGRUxt9,0.47,0.8690000000000001,0.0,0.36,-8.388,117.867,230.063
3gn0ksXcsRT5TEtrUmeUEe,0.4985,0.669,0.0111,0.6729999999999999,-12.279000000000002,150.10399999999998,223.107
1BndXI3g7j3uQW2xRYOqOp,0.34850000000000003,0.902,0.0155,0.0973,-16.192999999999998,118.006,296.949
1O3bMexPJzq7aCM4IMiRvH,0.7789999999999999,0.28800000000000003,0.0,0.95,-5.832999999999999,134.933,260.444
4nGr7S7C97rwLCbBsp9fxb,0.5685,0.313,0.0,0.536,-9.631,118.926,271.281
1t99uhmctVeG4FbC5giRCM,0.29700000000000004,0.777,6.51e-06,0.23600000000000002,-10.169,178.33599999999998,291.121
0H1C7OViqxgQgtB6UrdpdG,0.5275000000000001,0.9109999999999999,0.00145,0.53,-8.558,95.9,228.75
12k0eXsh81nFZ8wDTjfkVr,0.7735000000000001,0.402,3.11e-05,0.898,-6.566,130.02700000000002,209.654
3XGJj8skBY4XzSdFvyplaU,0.546,0.32299999999999995,1.13e-06,0.626,-9.186,83.009,201.984
2eGV9sLTafxlDZUp7KfD1T,0.477,0.493,1.41e-06,0.46,-8.244,159.834,229.219
7vd3fWL8u23Co257y33bqz,0.7355,0.743,0.875,0.9109999999999999,-6.321000000000001,133.025,580.0
7iW0ObvamdwshoSOlHJKrh,0.6985,0.69,0.8640000000000001,0.836,-6.487,150.255,1668.0
7yn4rV5HGjwho11aHAan2K,0.667,0.522,0.8,0.727,-7.539,93.72,1198.0
5kteHIFleTAF9U2LTSDYZ6,0.5914999999999999,0.0191,0.595,0.374,-8.935,128.643,578.107
4CQbSeZOboM48GEfTvz8fn,0.6355,0.0438,0.898,0.878,-8.243,128.803,302.827
16wS7n0kmPJyOwDtCqId7I,0.6185,0.14,0.9520000000000001,0.6579999999999999,-9.878,93.353,287.573
6Ma018z8edqt0AZ8hB8qHv,0.46199999999999997,0.00456,0.914,0.14,-8.085,151.959,324.187
0iJeENttrA8iKssJMIbXkK,0.451,0.131,0.8959999999999999,0.389,-10.754000000000001,95.001,542.013
77hVmWXoYxXpO972gV2yor,0.44099999999999995,0.11,0.909,0.426,-10.757,88.706,542.013
7mUNuoofliDzuk56hNCy9o,0.6809999999999999,0.755,0.87,0.8240000000000001,-14.958,171.104,312.134
0gYZColLqyGaouK2zpp5hb,0.639,0.665,0.843,0.426,-14.353,93.35600000000001,761.44
5cZMRfGVV5NTnA7R8g31Mx,0.6829999999999999,0.634,0.511,0.723,-14.547,151.30700000000002,409.705
1oISz13WV1q2IUy5nXv2nl,0.344,0.934,0.00847,0.141,-5.745,112.41799999999999,441.64
2HLIwn6bHFlTvbPrw6Q0i3,0.35,0.86,0.501,0.19699999999999998,-3.938,78.77,421.72
0Tr08PwjzzupvpzGf7Mpr4,0.6125,0.645,0.7709999999999999,0.525,-2.708,110.88799999999999,624.9
1SCCYChIh8dnKhfCwRJTTR,0.622,0.7120000000000001,0.8909999999999999,0.527,-3.259,102.765,713.55
4mpLISGSl4ExsNMrW4Vzes,0.593,0.3,0.8059999999999999,0.616,-4.167,98.67399999999999,373.05
2rV1sAo2ajNsE8rbElHXdh,0.5755,0.508,0.8540000000000001,0.623,-3.9730000000000003,98.70100000000001,371.24
7yHBdHI4yB0nvxfHZNytjQ,0.627,0.851,0.705,0.565,-3.58,123.573,348.34
6L0Ka3rNdMEnqTRtcE7lQZ,0.6245,0.743,0.7440000000000001,0.591,-3.15,122.78200000000001,300.42
61n7rz5D8O6Shs87i5G7XI,0.543,0.767,0.0137,0.5710000000000001,-9.301,89.09299999999999,438.438
3ju47oAaVkZDuWre6PdwNo,0.45999999999999996,0.503,0.102,0.502,-10.125,77.969,1275.169
1urhVXvRWqIffvR4LoYgNE,0.5760000000000001,0.732,0.763,0.5379999999999999,-4.647,92.09899999999999,1302.499
1gAftcBrgJ1DM9DrgK2sZ8,0.5085,0.306,0.262,0.223,-9.484,152.063,1763.136
0e5ExyomQKe9TOotS0T1jH,0.41650000000000004,0.7709999999999999,0.8640000000000001,0.5579999999999999,-20.627,96.25399999999999,771.0
4xwsckQXIFY9vY5FIa8pOd,0.3105,0.963,0.17800000000000002,0.22899999999999998,-16.824,78.807,796.08
6znz1gIcENkmrnoKcCwR6q,0.377,0.9670000000000001,0.885,0.39299999999999996,-21.369,104.689,2180.4
3Utzp2mT1cVWQKlld3xZtF,0.435,0.982,0.8540000000000001,0.36,-13.274000000000001,92.094,2166.787
1bhUWB0zJMIKr9yVPrkEuI,0.44300000000000006,0.779,0.0,0.35600000000000004,-7.365,94.992,259.55
69Yia3qCLw6N9U80WhLwLn,0.36500000000000005,0.000926,0.893,0.34700000000000003,-6.292999999999999,79.176,223.933
35XlkvHy9WHPI4Tf9eax4t,0.5515,0.0729,0.0495,0.23,-10.504000000000001,96.96799999999999,290.933
0iJIu3DQ3pd0UgYErNYrxC,0.5555,0.826,0.937,0.452,-18.528,150.60399999999998,254.676
17C83eRGcljCfwZ7rITZlr,0.47200000000000003,0.42,0.00941,0.39,-24.458000000000002,139.422,193.144
3JQdFzEDxg8YUpxvGpnwxJ,0.5205,0.597,0.261,0.7040000000000001,-21.305999999999997,144.315,205.961
4P6qYNX6Kn32TMpNjdGaxx,0.6335,0.7859999999999999,0.8959999999999999,0.865,-16.296,135.549,190.311
3Twm0yU9Hv64SVbCenU00c,0.5760000000000001,0.632,0.835,0.772,-20.843000000000004,101.42,206.983
14EYVKNIgesnKeaq92b8Zd,0.7,0.48100000000000004,0.905,0.659,-22.596,139.575,219.707
5KIYWWfLUVmtNGZY2upgqy,0.5795,0.8440000000000001,0.85,0.748,-18.457,112.305,1016.105
6aUTXPbsu0RFMmW0lngp11,0.7929999999999999,0.307,0.8759999999999999,0.9359999999999999,-22.87,123.869,189.196
79NwpxAm72bP8KKS8el0tD,0.7489999999999999,0.833,0.59,0.7120000000000001,-17.832,129.977,196.998
64Wf0OnCvdq2uVxrUCJOsq,0.669,0.133,0.765,0.958,-22.837,141.02700000000002,191.797
5dJEx7XVIMB8H5yhrxzJkd,0.5975,0.898,0.8809999999999999,0.625,-15.966,148.379,212.555
20YOTskpIGrtIUEcyt16xI,0.654,0.305,0.8909999999999999,0.606,-21.689,122.48100000000001,222.958
3AvXYYCZbKbLPhqKd8BJ8z,0.4425,0.562,0.807,0.527,-20.116,160.63299999999998,2196.792
5FP1cIbyAHfdLDXEm7r4OR,0.699,0.691,0.865,0.84,-6.5089999999999995,149.85399999999998,1668.0
0gT0DbHkbr2uH0eiD0BPKg,0.6154999999999999,0.625,0.0228,0.563,-9.658,107.186,3247.682
5xZO9FskRd29medT2Psd1z,0.547,0.787,0.00159,0.47600000000000003,-11.005999999999998,90.02600000000001,233.333
0fHPR4JZNbqs7OsFdYaLja,0.558,0.469,0.000152,0.622,-7.4270000000000005,169.748,183.758
3GKMb5dI887cQdhSO4tFa0,0.681,0.377,0.0228,0.621,-5.922999999999999,95.04700000000001,186.33
7wLpRZ3JTFiBjzbYJnXfjo,0.6665,0.358,0.0035299999999999997,0.657,-6.7170000000000005,95.001,186.307
2KWX4Qs5nvc5TQn7K2gvqL,0.45899999999999996,0.0468,0.36700000000000005,0.225,-12.352,149.759,92.881
2eEMtE3JmIxja1ayWQbyZM,0.6245,0.0027,0.872,0.19899999999999998,-8.425,142.768,460.12
2OlHi6OIjeGKoAcjYy4Zyd,0.5975,0.00442,0.828,0.474,-8.627,94.946,360.953
0pej9KwBGkhU8PNaDQQJJ4,0.42200000000000004,0.106,0.5670000000000001,0.0981,-9.265,130.041,509.184
2c5jlWIltbhqtFuw63Oqad,0.614,0.00112,0.00746,0.237,-18.544,140.167,70.122
